Suburb,Address,Rooms,Price,Method,SellerG,Date,Postcode,Bathroom,Car,CouncilArea,Lattitude,Longtitude,Propertycount,Type_t,Type_u,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,PropertyAge,AgeGroup,AgeGroup_enc,Distance_scaled,Landsize_scaled,price_per_room,price_per_sqm,room_area_score,Landsize_log
Travancore,53 Mangalore St,4,1740000.0,VB,Nelson,2016-05-22,3032,3.0,2.0,Moonee Valley,-37.7796,144.935,1052.0,False,False,False,False,False,False,False,True,False,93.0,Heritage,3,-0.824362075154653,0.42340628048203693,435000.0,7190.082644628099,968.0,6.478509642208569
Travancore,145/38 Mt Alexander Rd,2,315000.0,SP,Ray,2016-05-28,3032,1.0,1.0,Moonee Valley,-37.7847,144.9383,1052.0,False,True,False,False,False,False,False,True,False,6.0,Recent,1,-0.824362075154653,-1.078935444146219,157500.0,6176.470588235294,102.0,0.0
Caulfield East,5 Grange Rd,3,1650000.0,PI,Woodards,2016-08-06,3145,1.0,2.0,Glen Eira,-37.8815,145.0491,608.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.1427579239392131,0.9434476466995101,550000.0,11458.333333333334,432.0,6.775366090936392
Caulfield East,4 Lord St,3,1380000.0,S,Bayside,2016-10-08,3145,1.0,2.0,Glen Eira,-37.885,145.0466,608.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.1427579239392131,0.4418966401697693,460000.0,9583.333333333334,432.0,6.490723534502507
Caulfield East,9 Lord St,2,620000.0,SP,Woodards,2016-12-10,3145,1.0,2.0,Glen Eira,-37.8852,145.0462,608.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.1427579239392131,-1.078935444146219,310000.0,4305.555555555556,288.0,0.0
Caulfield East,75 Grange Rd,5,1335000.0,S,Gary,2016-07-16,3145,2.0,1.0,Glen Eira,-37.8868,145.0462,608.0,False,False,False,False,False,False,True,False,False,103.0,Heritage,3,-0.1427579239392131,0.12524923051735234,267000.0,6418.2692307692305,1040.0,6.257667587882639
Caulfield East,17 Clifton St,2,1000000.0,S,hockingstuart,2017-02-25,3145,1.0,1.0,Glen Eira,-37.884,145.0447,608.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.1427579239392131,0.011995777429991531,500000.0,6944.444444444444,288.0,6.159095388491933
Seaholme,41 Simmons Dr,3,860000.0,PI,RT,2016-08-06,3018,2.0,2.0,Hobsons Bay,-37.8628,144.8468,852.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.43660560459391046,0.1622299498928171,286666.6666666667,5972.222222222223,432.0,6.2878585601617845
Seaholme,13 Sussex St,5,1415000.0,S,Greg,2016-09-17,3018,3.0,6.0,Hobsons Bay,-37.864,144.8437,852.0,False,False,False,False,False,False,False,True,False,13.0,Recent,1,0.43660560459391046,0.5505275033351971,283000.0,4520.766773162939,1565.0,6.559615237493242
Seaholme,10 Wattle Gr,5,2000000.0,PI,RT,2017-02-25,3018,3.0,4.0,Hobsons Bay,-37.8664,144.8416,852.0,False,False,False,False,False,False,False,True,False,13.0,Recent,1,0.43660560459391046,0.5320371436474647,400000.0,13888.888888888889,720.0,6.548219102762372
Keilor Park,31 Swan St,3,720000.0,S,Nelson,2016-10-08,3042,1.0,1.0,Brimbank,-37.725,144.8586,1119.0,False,False,False,False,False,False,False,True,False,43.0,Established,2,0.7433274726408585,0.5297258486864981,240000.0,5454.545454545455,396.0,6.546785410760524
Keilor Park,5/8 Swan St,2,380000.0,S,Nelson,2016-09-10,3042,1.0,1.0,Brimbank,-37.7251,144.8621,1119.0,True,False,False,False,False,False,False,True,False,8.0,Recent,1,0.7433274726408585,-0.7068169554306047,190000.0,3800.0,200.0,5.087596335232384
Keilor Park,60 Erebus St,4,843000.0,S,Barry,2017-02-11,3042,2.0,1.0,Brimbank,-37.7216,144.8605,1119.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.7433274726408585,0.5320371436474647,210750.0,5854.166666666667,576.0,6.548219102762372
Keilor Park,2/90 Victory St,3,501000.0,S,Barry,2016-11-12,3042,1.0,1.0,Brimbank,-37.7243,144.8533,1119.0,False,True,False,False,False,False,False,True,False,27.0,Established,2,0.7433274726408585,-0.48955522909974925,167000.0,3795.4545454545455,396.0,5.545177444479562
Keilor Park,50 Collinson St,4,820500.0,S,YPA,2017-03-18,3042,2.0,7.0,Brimbank,-37.7221,144.8578,1119.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.7433274726408585,0.6637809564225579,205125.0,5697.916666666667,576.0,6.626717749249025
Keilor Park,47 Victory St,3,722000.0,SP,Brad,2016-06-18,3042,1.0,1.0,Brimbank,-37.7259,144.8579,1119.0,False,False,False,False,False,False,False,True,False,48.0,Established,2,0.7433274726408585,0.5274145537255316,240666.66666666666,5120.567375886525,423.0,6.54534966033442
Keilor Park,44 Erebus St,4,746000.0,S,Barry,2016-05-22,3042,3.0,1.0,Brimbank,-37.7231,144.8602,1119.0,True,False,False,False,False,False,False,True,False,48.0,Established,2,0.7433274726408585,-0.3670565961685222,186500.0,4287.35632183908,696.0,5.733341276897746
Keilor Park,2a Flinders St,3,685000.0,S,Nelson,2016-07-26,3042,2.0,2.0,Brimbank,-37.7226,144.8569,1119.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.7433274726408585,-0.4779987542949165,228333.33333333334,4756.944444444444,432.0,5.564520407322694
Keilor Park,2/125 Fosters Rd,3,455000.0,S,Nelson,2016-06-27,3042,1.0,1.0,Brimbank,-37.7169,144.8582,1119.0,False,True,False,False,False,False,False,True,False,19.0,Recent,1,0.7433274726408585,-0.695260480625772,151666.66666666666,3345.5882352941176,408.0,5.117993812416755
Keilor Park,3/550 Fullarton Rd,4,600000.0,S,Barry,2016-11-27,3042,2.0,1.0,Brimbank,-37.7263,144.8584,1119.0,True,False,False,False,False,False,False,True,False,5.0,New,0,0.7433274726408585,-0.5450263081629464,150000.0,4109.58904109589,584.0,5.44673737166631
Keilor Park,18 William St,3,575000.0,S,Nelson,2016-11-27,3042,1.0,1.0,Brimbank,-37.7212,144.8545,1119.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.7433274726408585,-0.29771774733952583,191666.66666666666,5373.8317757009345,321.0,5.82600010738045
Keilor Park,35 Spence St,3,566000.0,S,Nelson,2016-05-28,3042,2.0,2.0,Brimbank,-37.7212,144.8598,1119.0,False,False,False,False,False,False,False,True,False,38.0,Established,2,0.7433274726408585,0.20152196422924842,188666.66666666666,4387.596899224806,387.0,6.318968113746434
Gardenvale,66A Gardenvale Rd,3,1250000.0,PI,Nick,2017-02-11,3185,2.0,2.0,Glen Eira,-37.8982,145.0121,534.0,False,False,False,False,False,False,True,False,False,14.0,Recent,1,-0.05755740503728313,-0.5334698333581136,416666.6666666667,6476.683937823835,579.0,5.4680601411351315
Gardenvale,2/32 Gardenia Rd,2,393000.0,SP,Biggin,2016-05-14,3185,1.0,1.0,Glen Eira,-37.8971,145.0093,534.0,False,True,False,False,False,False,True,False,False,48.0,Established,2,-0.05755740503728313,-1.078935444146219,196500.0,6046.153846153846,130.0,0.0
Gardenvale,7/32 Gardenia Rd,2,440000.0,S,Biggin,2016-06-18,3185,1.0,1.0,Glen Eira,-37.8971,145.0093,534.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.05755740503728313,-1.078935444146219,220000.0,5866.666666666667,150.0,0.0
Gardenvale,1/18 Magnolia Rd,2,595000.0,S,Biggin,2016-11-19,3185,1.0,1.0,Glen Eira,-37.8994,145.0101,534.0,False,True,False,False,False,False,True,False,False,58.0,Heritage,3,-0.05755740503728313,-1.078935444146219,297500.0,7933.333333333333,150.0,0.0
Gardenvale,25 Magnolia Rd,4,2200000.0,S,hockingstuart,2016-08-28,3185,3.0,3.0,Glen Eira,-37.8988,145.0098,534.0,False,False,False,False,False,False,True,False,False,8.0,Recent,1,-0.05755740503728313,0.016618367351924627,550000.0,9565.217391304348,920.0,6.163314804034641
Princes Hill,76 Arnold St,3,1700000.0,VB,Collins,2016-11-27,3054,1.0,2.0,Yarra,-37.7832,144.9655,1008.0,False,False,False,True,False,False,False,False,False,58.0,Heritage,3,-1.0970037356408289,-0.2907838624566262,566666.6666666666,11805.555555555555,432.0,5.834810737062605
Princes Hill,77 McIlwraith St,4,1908000.0,S,Nelson,2016-05-28,3054,2.0,1.0,Yarra,-37.7833,144.9681,1008.0,False,False,False,True,False,False,False,False,False,128.0,Heritage,3,-1.0970037356408289,-0.4872439341387827,477000.0,12230.76923076923,624.0,5.54907608489522
Aberfeldie,32 Fawkner St,4,1330000.0,S,Nelson,2017-05-06,3040,2.0,2.0,Moonee Valley,-37.7574,144.8959,1543.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.17683813149998526,-0.4479519198023514,332500.0,9236.111111111111,576.0,5.6131281063880705
Aberfeldie,2/65 Clifton St,3,1300000.0,S,Nelson,2017-04-08,3040,3.0,2.0,Moonee Valley,-37.762,144.8916,1543.0,False,False,False,False,False,False,False,True,False,5.0,New,0,-0.17683813149998526,-0.5242246535142474,433333.3333333333,5416.666666666667,720.0,5.484796933490655
Aberfeldie,3/4 Combermere St,2,470000.0,S,Barry,2017-04-08,3040,1.0,1.0,Moonee Valley,-37.7564,144.9043,1543.0,False,False,False,False,False,False,False,True,False,38.0,Established,2,-0.17683813149998526,-0.9171447968785605,235000.0,6500.6915629322275,144.6,4.2626798770413155
Aberfeldie,2 Derry St,4,1740000.0,PI,Nelson,2017-04-29,3040,2.0,2.0,Moonee Valley,-37.7595,144.8993,1543.0,False,False,False,False,False,False,False,True,False,68.0,Heritage,3,-0.17683813149998526,0.6452905967348255,435000.0,10807.453416149068,644.0,6.616065185132817
Albert Park,4 Ashworth St,3,1700000.0,VB,Greg,2017-05-06,3206,1.0,1.0,Port Phillip,-37.8473,144.9495,3280.0,False,False,False,False,False,False,True,False,False,108.0,Heritage,3,-1.165164150762373,-0.6675249410941734,566666.6666666666,14655.172413793103,348.0,5.187385805840755
Albert Park,13/123 Beaconsfield Pde,1,1100000.0,PI,Nelson,2017-04-08,3206,1.0,1.0,Port Phillip,-37.8487,144.9511,3280.0,False,True,False,False,False,False,True,False,False,130.0,Heritage,3,-1.165164150762373,-1.078935444146219,1100000.0,17187.5,64.0,0.0
Albert Park,102 Graham St,3,2155000.0,S,RT,2017-04-08,3206,2.0,0.0,Port Phillip,-37.8453,144.94899999999996,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.7784670992205677,718333.3333333334,14965.277777777777,432.0,4.875197323201151
Albert Park,374 Montague St,3,2115000.0,PI,Marshall,2017-04-08,3206,2.0,0.0,Port Phillip,-37.8426,144.9563,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.7553541496109022,705000.0,14687.5,432.0,4.948759890378168
Albert Park,75 Richardson St,2,2810000.0,S,Greg,2017-04-08,3206,1.0,1.0,Port Phillip,-37.8441,144.9522,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.47106486941201686,1405000.0,19513.88888888889,288.0,5.575949103146316
Albert Park,21 Finlay St,2,2130000.0,S,Marshall,2017-05-13,3206,1.0,1.0,Port Phillip,-37.8436,144.9558,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.5334698333581136,1065000.0,14791.666666666666,288.0,5.4680601411351315
Albert Park,28 Hambleton St,4,2950000.0,S,Greg,2017-05-20,3206,1.0,0.0,Port Phillip,-37.8459,144.9574,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.3716791860904553,737500.0,20486.11111111111,576.0,5.726847747587197
Albert Park,91 Page St,3,2150000.0,S,Marshall,2017-05-20,3206,1.0,1.0,Port Phillip,-37.8473,144.955,3280.0,False,False,False,False,False,False,True,False,False,128.0,Heritage,3,-1.165164150762373,-0.7021943655086716,716666.6666666666,25294.117647058825,255.0,5.099866427824199
Albert Park,6 Gray La,3,2035000.0,SP,White,2017-04-29,3206,1.0,1.0,Port Phillip,-37.8435,144.9538,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.6513458763674076,678333.3333333334,14131.944444444445,432.0,5.225746673713202
Albert Park,2A Mills St,2,1500000.0,S,Marshall,2017-04-29,3206,1.0,1.0,Port Phillip,-37.8441,144.9598,3280.0,True,False,False,False,False,False,True,False,False,13.0,Recent,1,-1.165164150762373,-0.8131365236350658,750000.0,11538.461538461539,260.0,4.7535901911063645
Albert Park,46 Withers St,2,1190000.0,S,RT,2017-04-29,3206,1.0,0.0,Port Phillip,-37.8445,144.9489,3280.0,False,False,False,False,False,False,True,False,False,103.0,Heritage,3,-1.165164150762373,-0.822381703478932,595000.0,17000.0,140.0,4.718498871295094
Alphington,10/90 Yarralea St,1,320000.0,S,Miles,2017-05-06,3078,1.0,1.0,Darebin,-37.7793,145.0327,2211.0,False,True,False,True,False,False,False,False,False,43.0,Established,2,-0.636920933570407,1.035899445138172,320000.0,4266.666666666667,75.0,6.82001636467413
Alphington,57 Yarralea St,3,1285000.0,PI,Nelson,2017-05-13,3078,2.0,2.0,Yarra,-37.7817,145.0319,2211.0,True,False,False,True,False,False,False,False,False,51.0,Heritage,3,-0.636920933570407,0.14142829524411818,428333.3333333333,9884.615384615385,390.0,6.270988431858299
Alphington,55 Bennett St,4,1975000.0,S,Nelson,2017-05-20,3078,2.0,2.0,Darebin,-37.771,145.0318,2211.0,False,False,False,True,False,False,False,False,False,58.0,Heritage,3,-0.636920933570407,0.3078415324337096,493750.0,13715.277777777777,576.0,6.398594934535208
Alphington,3/34 Grange Rd,1,316000.0,S,Fletchers,2017-05-20,3078,1.0,1.0,Darebin,-37.7786,145.0253,2211.0,False,True,False,True,False,False,False,False,False,43.0,Established,2,-0.636920933570407,-1.078935444146219,316000.0,4213.333333333333,75.0,0.0
Altona North,269 Blackshaws Rd,3,916000.0,SP,Hunter,2017-05-20,3025,1.0,2.0,Hobsons Bay,-37.8326,144.8594,5132.0,False,False,False,False,False,False,False,True,False,48.0,Established,2,0.16396394410773463,0.3217093021995089,305333.3333333333,8403.669724770642,327.0,6.408528791059498
Altona North,68 Chambers Rd,3,750000.0,S,RT,2017-05-20,3025,1.0,2.0,Hobsons Bay,-37.8367,144.8425,5132.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.16396394410773463,0.15529606500991747,250000.0,5208.333333333333,432.0,6.282266746896006
Altona North,23 Rymill Ct,3,910000.0,S,hockingstuart,2017-04-29,3025,1.0,3.0,Hobsons Bay,-37.8322,144.8399,5132.0,False,False,False,False,False,False,False,True,False,48.0,Established,2,0.16396394410773463,0.15760735997088401,303333.3333333333,6893.939393939394,396.0,6.284134161070802
Armadale,22 Baldwin St,2,1859000.0,S,Marshall,2017-05-06,3143,2.0,3.0,Stonnington,-37.8545,145.0219,4836.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.653961037350793,-0.36012271128562257,929500.0,12909.722222222223,288.0,5.7430031878094825
Armadale,5/29 Mercer Rd,2,1200000.0,S,RT,2017-05-06,3143,2.0,1.0,Stonnington,-37.8532,145.0259,4836.0,True,False,False,False,False,False,True,False,False,13.0,Recent,1,-0.653961037350793,-0.6421006965235414,600000.0,9230.76923076923,260.0,5.247024072160486
Armadale,8/15 Egerton Rd,2,480000.0,VB,hockingstuart,2017-04-08,3143,1.0,1.0,Stonnington,-37.8624,145.0223,4836.0,False,True,False,False,False,False,True,False,False,58.0,Heritage,3,-0.653961037350793,-1.078935444146219,240000.0,7247.470934621772,132.46,0.0
Armadale,4/48 New St,3,1635000.0,S,Jellis,2017-05-20,3143,2.0,2.0,Stonnington,-37.8544,145.0164,4836.0,False,True,False,False,False,False,True,False,False,7.0,Recent,1,-0.653961037350793,3.088329370476466,545000.0,21800.0,225.0,7.4977617006225685
Armadale,18 Rose St,2,1705000.0,S,Marshall,2017-05-20,3143,2.0,0.0,Stonnington,-37.851,145.0156,4836.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.653961037350793,-0.6282329267577421,852500.0,11840.277777777777,288.0,5.278114659230517
Armadale,4/10 St Georges Rd,3,1005000.0,S,Kay,2017-04-22,3143,2.0,2.0,Stonnington,-37.8606,145.0209,4836.0,True,False,False,False,False,False,True,False,False,13.0,Recent,1,-0.653961037350793,-1.078935444146219,335000.0,7730.7692307692305,390.0,0.0
Armadale,1/5 The Terrace,2,852000.0,S,Woodards,2017-04-22,3143,1.0,1.0,Stonnington,-37.8603,145.0224,4836.0,False,True,False,False,False,False,True,False,False,38.0,Established,2,-0.653961037350793,0.9295798769337108,426000.0,11513.513513513513,148.0,6.76849321164863
Armadale,8/16 Wattletree Rd,2,690000.0,S,Jellis,2017-04-22,3143,1.0,2.0,Stonnington,-37.8611,145.0174,4836.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.653961037350793,-1.078935444146219,345000.0,9200.0,150.0,0.0
Armadale,1/25 Mercer Rd,3,2120000.0,S,Jellis,2017-04-29,3143,2.0,3.0,Stonnington,-37.8536,145.0263,4836.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.653961037350793,-0.1659739345644326,706666.6666666666,28266.666666666668,225.0,5.981414211254481
Armadale,6/581 Orrong Rd,1,405000.0,S,Marshall,2017-04-29,3143,1.0,0.0,Stonnington,-37.8531,145.0115,4836.0,False,True,False,False,False,False,True,False,False,52.0,Heritage,3,-0.653961037350793,-1.078935444146219,405000.0,8437.5,48.0,0.0
Ascot Vale,8 Anderson St,5,2100000.0,S,Nelson,2017-05-06,3032,3.0,3.0,Moonee Valley,-37.7822,144.9065,6567.0,False,False,False,False,False,False,False,True,False,93.0,Heritage,3,-0.7221214524723369,0.002750597586125342,420000.0,7664.233576642336,1370.0,6.150602768446279
Ascot Vale,6 Munro St,3,1435000.0,S,Nelson,2017-04-08,3032,1.0,1.0,Moonee Valley,-37.7756,144.9148,6567.0,False,False,False,False,False,False,False,True,False,98.0,Heritage,3,-0.7221214524723369,-0.03885271171127251,478333.3333333333,9258.064516129032,465.0,6.111467339502679
Ascot Vale,72 Bloomfield Rd,2,1020000.0,PI,Nelson,2017-05-13,3032,1.0,1.0,Moonee Valley,-37.7761,144.9165,6567.0,False,False,False,False,False,False,False,True,False,98.0,Heritage,3,-0.7221214524723369,-0.5565827829677791,510000.0,10408.163265306122,196.0,5.424950017481403
Ascot Vale,3 Dalgety Dr,3,1041000.0,S,Nelson,2017-05-13,3032,2.0,2.0,Moonee Valley,-37.7774,144.904,6567.0,False,False,False,False,False,False,False,True,False,9.0,Recent,1,-0.7221214524723369,-0.5958747973042104,347000.0,7229.166666666667,432.0,5.3471075307174685
Ascot Vale,4/225 Maribyrnong Rd,2,565000.0,S,Woodards,2017-05-13,3032,2.0,1.0,Moonee Valley,-37.7715,144.9088,6567.0,True,False,False,False,False,False,False,True,False,13.0,Recent,1,-0.7221214524723369,-0.8408720631666644,282500.0,4346.153846153846,260.0,4.6443908991413725
Ascot Vale,75 Maribyrnong Rd,6,2250000.0,PI,Jellis,2017-05-13,3032,3.0,2.0,Moonee Valley,-37.7721,144.9184,6567.0,False,False,False,False,False,False,False,True,False,131.0,Heritage,3,-0.7221214524723369,1.260095056351927,375000.0,5172.413793103448,2610.0,6.920671504248683
Ascot Vale,5/9 Sandown Rd,4,900000.0,SP,Alexkarbon,2017-05-13,3032,3.0,2.0,Moonee Valley,-37.7831,144.9209,6567.0,True,False,False,False,False,False,False,True,False,7.0,Recent,1,-0.7221214524723369,-1.078935444146219,225000.0,5660.377358490566,636.0,0.0
Ascot Vale,7 Elliott St,3,1490000.0,S,Nelson,2017-05-20,3032,2.0,1.0,Moonee Valley,-37.781,144.9095,6567.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.7221214524723369,0.17378642469764985,496666.6666666667,10347.222222222223,432.0,6.297109319933935
Ascot Vale,17 Monash St,3,1230000.0,PI,Nelson,2017-05-20,3032,1.0,2.0,Moonee Valley,-37.7808,144.9083,6567.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.7221214524723369,0.16454124485378366,410000.0,8541.666666666666,432.0,6.289715570908998
Ascot Vale,136 The Parade,2,1050000.0,S,Brad,2017-05-20,3032,1.0,0.0,Moonee Valley,-37.7721,144.9113,6567.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.7221214524723369,-0.2907838624566262,525000.0,7291.666666666667,288.0,5.834810737062605
Ascot Vale,3 Federation St,2,1005000.0,S,Brad,2017-04-29,3032,1.0,1.0,Moonee Valley,-37.7737,144.9166,6567.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.7221214524723369,-0.6120538620309762,502500.0,6979.166666666667,288.0,5.313205979041787
Ascot Vale,40 Kent St,4,1316500.0,S,Alexkarbon,2017-04-29,3032,3.0,2.0,Moonee Valley,-37.7804,144.9284,6567.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.7221214524723369,-0.5473376031239129,329125.0,9142.361111111111,576.0,5.442417710521793
Ashwood,5 Harcourt St,2,1495000.0,S,Barry,2017-04-08,3147,1.0,2.0,Monash,-37.8683,145.1064,2894.0,False,False,False,False,False,False,True,False,False,68.0,Heritage,3,0.3514050856919805,0.7770344095099186,747500.0,15736.842105263158,190.0,6.6895992691789665
Ashwood,217 Huntingdale Rd,4,1126000.0,S,Harcourts,2017-04-08,3147,1.0,1.0,Monash,-37.8696,145.1111,2894.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,0.3514050856919805,0.4372740502478362,281500.0,7819.444444444444,576.0,6.48768401848461
Ashwood,1/7 Queens Pde,2,822000.0,S,Marshall,2017-04-08,3147,1.0,1.0,Monash,-37.8677,145.0981,2894.0,False,True,False,False,False,False,True,False,False,48.0,Established,2,0.3514050856919805,-0.8986544371908282,411000.0,13932.203389830509,118.0,4.3694478524670215
Ashwood,3/5 Yunki Ct,2,770000.0,SP,Buxton,2017-04-08,3147,1.0,2.0,Monash,-37.871,145.0994,2894.0,True,False,False,False,False,False,True,False,False,8.0,Recent,1,0.3514050856919805,-0.7045056604696381,385000.0,5923.076923076923,260.0,5.093750200806762
Ashwood,2/5 Parkhill Dr,3,890000.0,S,Jellis,2017-05-20,3147,2.0,2.0,Monash,-37.8625,145.1083,2894.0,False,True,False,False,False,False,True,False,False,12.0,Recent,1,0.3514050856919805,-0.5357811283190802,296666.6666666667,6846.153846153846,390.0,5.4638318050256105
Avondale Heights,33a Deutscher St,3,765000.0,S,Moonee,2017-05-06,3034,2.0,1.0,Moonee Valley,-37.7593,144.8561,4502.0,False,True,False,False,False,False,False,True,False,10.0,Recent,1,0.06172332142541871,-0.404037315543987,255000.0,5100.0,450.0,5.680172609017068
Avondale Heights,39 Ridge Dr,3,881000.0,S,Nelson,2017-04-08,3034,1.0,2.0,Moonee Valley,-37.7532,144.8548,4502.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.06172332142541871,0.3425109568482078,293666.6666666667,6118.055555555556,432.0,6.423246963533519
Avondale Heights,47 Wood St,4,850000.0,SP,Moonee,2017-04-08,3034,1.0,2.0,Moonee Valley,-37.7678,144.8568,4502.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.06172332142541871,0.5320371436474647,212500.0,5902.777777777777,576.0,6.548219102762372
Avondale Heights,16 Cortina Pl,4,1300000.0,SP,Nelson,2017-05-20,3034,3.0,2.0,Moonee Valley,-37.7522,144.8659,4502.0,False,False,False,False,False,False,False,True,False,28.0,Established,2,0.06172332142541871,0.4372740502478362,325000.0,4037.2670807453414,1288.0,6.48768401848461
Avondale Heights,4 Camille Ct,5,1250000.0,SP,Moonee,2017-04-22,3034,2.0,2.0,Moonee Valley,-37.7565,144.8652,4502.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.06172332142541871,0.9758057761530418,250000.0,8680.555555555555,720.0,6.7912214627261855
Avondale Heights,53 Doyle St,3,760000.0,SP,Moonee,2017-04-22,3034,1.0,1.0,Moonee Valley,-37.7574,144.8574,4502.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.06172332142541871,0.2731721080192114,253333.33333333334,7676.767676767677,297.0,6.373319789577012
Avondale Heights,30 Lorgrove Ct,4,1600000.0,VB,Nelson,2017-04-29,3034,3.0,3.0,Moonee Valley,-37.7619,144.866,4502.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.06172332142541871,0.9018443374021122,400000.0,11111.111111111111,576.0,6.754604099487962
Balwyn North,25 Rookwood St,2,1900000.0,S,Noel,2017-04-08,3104,1.0,2.0,Boroondara,-37.7926,145.0842,7809.0,False,False,False,False,False,False,True,False,False,63.0,Heritage,3,-0.15979802771959933,0.46269829481846825,950000.0,14615.384615384615,260.0,6.504288173536645
Balwyn North,24 Yeneda St,3,1922000.0,S,hockingstuart,2017-04-08,3104,1.0,1.0,Boroondara,-37.8016,145.1013,7809.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.5297258486864981,640666.6666666666,13347.222222222223,432.0,6.546785410760524
Balwyn North,103 Longview Rd,4,2000000.0,PI,RT,2017-05-13,3104,2.0,2.0,Boroondara,-37.7848,145.0788,7809.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.3702464963798064,500000.0,13888.888888888889,576.0,6.4425401664681985
Balwyn North,2/21 Pavo St,3,700000.0,S,Marshall,2017-05-13,3104,1.0,1.0,Boroondara,-37.7862,145.0739,7809.0,False,True,False,False,False,False,True,False,False,68.0,Heritage,3,-0.15979802771959933,-0.26998220780792725,233333.33333333334,5833.333333333333,360.0,5.860786223465865
Balwyn North,35 Sylvander St,4,1890000.0,S,Jellis,2017-05-13,3104,3.0,2.0,Boroondara,-37.789,145.0938,7809.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.3910481510285053,472500.0,8325.991189427314,908.0,6.456769655572163
Balwyn North,18 Woodville St,4,1630000.0,S,Jellis,2017-05-13,3104,2.0,1.0,Boroondara,-37.7897,145.0922,7809.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.4858112444281337,407500.0,11319.444444444445,576.0,6.519147287940395
Balwyn North,2/87 Tannock St,2,800000.0,PI,hockingstuart,2017-05-20,3104,2.0,1.0,Boroondara,-37.785,145.0961,7809.0,False,True,False,False,False,False,True,False,False,24.0,Established,2,-0.15979802771959933,-0.6259216317967755,400000.0,10666.666666666666,150.0,5.2832037287379885
Balwyn North,215 Doncaster Rd,3,1670000.0,S,hockingstuart,2017-04-29,3104,0.0,0.0,Boroondara,-37.7939,145.0866,7809.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.8117038339244169,556666.6666666666,11597.222222222223,432.0,6.70808408385307
Balwyn North,16 Ventnor St,4,1725000.0,PI,Marshall,2017-04-29,3104,3.0,2.0,Boroondara,-37.7827,145.0945,7809.0,False,False,False,False,False,False,True,False,False,48.0,Established,2,-0.15979802771959933,0.3702464963798064,431250.0,8098.591549295775,852.0,6.4425401664681985
Bellfield,345 Waterdale Rd,3,1110000.0,S,Haughton,2017-05-06,3081,1.0,2.0,Banyule,-37.754,145.0453,790.0,False,False,False,False,False,False,False,False,False,58.0,Heritage,3,-0.10867771637844123,0.6083098773593607,370000.0,7708.333333333333,432.0,6.594413459749778
